event_time,bus,normalized_route,Inbound_Outbound_vhist,direction_num,Stop_Id_vhist,Previous_Stop_Id_vhist,Stop_Name_vhist,lat_num,long_num,speed_num
2025-01-02 12:42:22,1111,30,7,0.0,1525,0,Rockefeller Hl,42.450367,-76.482831,20.0
2025-01-02 14:37:39,1112,43,7,0.0,1533,0,Statler Hall,42.446491,-76.482667,15.0
2025-01-02 15:37:33,,10,4,0.0,100,0,Commons-Seneca,42.441135,-76.496834,11.0
2025-01-02 15:37:33,,10,4,0.0,100,0,Commons-Seneca,42.441135,-76.496834,11.0
2025-01-02 15:37:33,1113,10,4,0.0,100,0,Commons-Seneca,42.441135,-76.496834,11.0
2025-01-02 15:37:33,1113,10,4,0.0,100,0,Commons-Seneca,42.441135,-76.496834,11.0
2025-01-02 07:09:24,,17,3,0.0,0,900,Undefined,42.442182,-76.499201,6.0
2025-01-02 07:09:24,,17,3,0.0,0,900,Undefined,42.442182,-76.499201,6.0
2025-01-02 15:13:24,1109,51,7,0.0,0,1533,Undefined,42.446491,-76.482672,16.0
2025-01-02 07:34:36,,30,7,0.0,1711,0,College@Mitchel,42.438637,-76.485045,23.0
2025-01-02 13:50:55,1808,15,3,0.0,133,0,McGraw House,42.438193,-76.500732,11.0
2025-01-02 07:31:33,1909,14,3,0.0,2543,0,CayugaMeadows,42.465046,-76.540833,7.0
2025-01-02 08:37:32,2102,31,3,0.0,3909,0,Salem@Maplewd,42.470042,-76.458791,23.0
2025-01-03 10:57:23,1114,30,7,0.0,1525,0,Rockefeller Hl,42.450422,-76.482816,20.0
2025-01-03 09:01:16,1501,51,3,0.0,5561,0,EastrnHts@Joann,42.425659,-76.456557,18.0
2025-01-03 15:12:43,1501,51,7,0.0,1533,0,Statler Hall,42.446376,-76.482674,14.0
2025-01-03 15:33:16,1801,82,4,0.0,0,1774,Undefined,42.436957,-76.462237,11.0
2025-01-03 14:22:15,1804,67,7,0.0,112,0,Albany@SalvArmy,42.439478,-76.500793,4.0
2025-01-03 14:22:15,,67,7,0.0,112,0,Albany@SalvArmy,42.439478,-76.500793,4.0
2025-01-03 16:34:54,,32,7,0.0,3784,0,Culligan@Brown,42.488561,-76.462675,27.0
2025-01-03 17:29:28,,15,7,0.0,559,0,Medow@IthShopPl,42.430014,-76.507793,23.0
2025-01-03 12:24:40,,10,4,0.0,100,0,Commons-Seneca,42.441148,-76.496867,7.0
2025-01-03 08:38:02,1909,30,7,0.0,1533,0,Statler Hall,42.446305,-76.482631,2.0
2025-01-04 07:35:12,,67,3,0.0,6784,0,NewfieldCtrlSch,42.359904,-76.596417,12.0
2025-01-04 15:51:25,,15,3,0.0,523,0,Plain @ Wood,42.433498,-76.503624,13.0
2025-01-06 15:36:30,1109,40,7,0.0,1533,0,Statler Hall,42.446509,-76.482676,18.0
2025-01-06 15:25:06,,10,4,0.0,100,0,Commons-Seneca,42.441142,-76.496876,6.0
2025-01-06 15:37:54,1113,30,7,0.0,0,1533,Undefined,42.446391,-76.482633,13.0
2025-01-06 09:55:04,,10,4,0.0,100,0,Commons-Seneca,42.441188,-76.496854,12.0
2025-01-06 09:55:04,,10,4,0.0,100,0,Commons-Seneca,42.441188,-76.496854,12.0
2025-01-06 09:55:04,,10,4,0.0,100,0,Commons-Seneca,42.441188,-76.496854,12.0
2025-01-06 09:55:04,,10,4,0.0,100,0,Commons-Seneca,42.441188,-76.496854,12.0
2025-01-06 17:18:11,1601,30,7,0.0,1345,0,Jessup@PleasGrv,42.45694,-76.474179,10.0
2025-01-06 08:24:35,1802,10,4,0.0,100,0,Commons-Seneca,42.441138,-76.496848,6.0
2025-01-06 08:24:35,1802,10,4,0.0,100,0,Commons-Seneca,42.441138,-76.496848,6.0
2025-01-06 11:12:30,1802,10,4,0.0,100,0,Commons-Seneca,42.44118,-76.496783,10.0
2025-01-06 11:12:30,1802,10,4,0.0,100,0,Commons-Seneca,42.44118,-76.496783,10.0
2025-01-06 11:12:30,1802,10,4,0.0,100,0,Commons-Seneca,42.44118,-76.496783,10.0
2025-01-06 12:00:39,1802,10,4,0.0,100,0,Commons-Seneca,42.441142,-76.49683,8.0
2025-01-06 12:12:37,,10,4,0.0,100,0,Commons-Seneca,42.441189,-76.496688,5.0
2025-01-06 12:12:37,,10,4,0.0,100,0,Commons-Seneca,42.441189,-76.496688,5.0
2025-01-06 12:12:37,,10,4,0.0,100,0,Commons-Seneca,42.441189,-76.496688,5.0
2025-01-06 11:04:35,,30,7,0.0,1715,0,Collegtwn Crsng,42.440978,-76.485226,17.0
2025-01-06 17:27:13,,30,7,0.0,1525,0,Rockefeller Hl,42.450305,-76.482718,16.0
2025-01-06 17:27:13,,30,7,0.0,1525,0,Rockefeller Hl,42.450305,-76.482718,16.0
2025-01-06 17:27:13,,30,7,0.0,1525,0,Rockefeller Hl,42.450305,-76.482718,16.0
2025-01-06 17:27:13,,30,7,0.0,1525,0,Rockefeller Hl,42.450305,-76.482718,16.0
2025-01-06 17:27:13,,30,7,0.0,1525,0,Rockefeller Hl,42.450305,-76.482718,16.0
2025-01-06 17:27:13,,30,7,0.0,1525,0,Rockefeller Hl,42.450305,-76.482718,16.0
2025-01-06 17:27:13,,30,7,0.0,1525,0,Rockefeller Hl,42.450305,-76.482718,16.0
2025-01-06 17:27:13,,30,7,0.0,1525,0,Rockefeller Hl,42.450305,-76.482718,16.0
2025-01-06 14:48:54,,65,3,0.0,6374,0,HillviewTrc MHC,42.329138,-76.44077,24.0
2025-01-06 14:53:38,,30,7,0.0,1533,0,Statler Hall,42.446543,-76.482751,19.0
2025-01-06 14:53:38,,30,7,0.0,1533,0,Statler Hall,42.446543,-76.482751,19.0
2025-01-06 14:57:15,,30,7,0.0,1525,0,Rockefeller Hl,42.450342,-76.482883,20.0
2025-01-06 07:21:32,,31,3,0.0,3909,0,Salem@Maplewd,42.470051,-76.458769,28.0
2025-01-06 06:28:14,,17,3,0.0,0,165,Undefined,42.453005,-76.504943,0.0
2025-01-06 06:28:14,,17,3,0.0,0,165,Undefined,42.453005,-76.504943,0.0
2025-01-06 06:28:14,,17,3,0.0,0,165,Undefined,42.453005,-76.504943,0.0
2025-01-06 06:28:14,,17,3,0.0,0,165,Undefined,42.453005,-76.504943,0.0
2025-01-07 14:51:57,,17,3,0.0,996,0,GuthrieCityHarb,42.453046,-76.504765,2.0
2025-01-07 14:51:57,,17,3,0.0,996,0,GuthrieCityHarb,42.453046,-76.504765,2.0
2025-01-07 14:51:57,,17,3,0.0,996,0,GuthrieCityHarb,42.453046,-76.504765,2.0
2025-01-07 14:27:32,1109,30,7,0.0,1525,0,Rockefeller Hl,42.450446,-76.482869,18.0
2025-01-07 19:30:33,1109,30,7,0.0,0,1533,Undefined,42.446375,-76.482638,15.0
2025-01-07 19:30:33,1109,30,7,0.0,0,1533,Undefined,42.446375,-76.482638,15.0
2025-01-07 16:46:38,1112,40,7,0.0,0,1533,Undefined,42.44638,-76.482608,16.0
2025-01-07 20:00:22,1501,30,7,0.0,1525,0,Rockefeller Hl,42.450351,-76.482878,15.0
2025-01-07 09:52:19,1111,30,7,0.0,1533,0,Statler Hall,42.446423,-76.482627,14.0
2025-01-07 11:00:45,1112,10,4,0.0,100,0,Commons-Seneca,42.441156,-76.496833,6.0
2025-01-07 11:00:45,1112,10,4,0.0,100,0,Commons-Seneca,42.441156,-76.496833,6.0
2025-01-07 13:24:38,,10,4,0.0,100,0,Commons-Seneca,42.44113,-76.496865,8.0
2025-01-07 13:24:38,,10,4,0.0,100,0,Commons-Seneca,42.44113,-76.496865,8.0
2025-01-07 13:24:38,,10,4,0.0,100,0,Commons-Seneca,42.44113,-76.496865,8.0
2025-01-07 13:48:34,,10,4,0.0,100,0,Commons-Seneca,42.441171,-76.496847,10.0
2025-01-07 13:48:34,1112,10,4,0.0,100,0,Commons-Seneca,42.441171,-76.496847,10.0
2025-01-07 13:48:34,,10,4,0.0,100,0,Commons-Seneca,42.441171,-76.496847,10.0
2025-01-07 10:43:09,,10,4,0.0,100,0,Commons-Seneca,42.441151,-76.496898,6.0
2025-01-07 08:35:32,,31,3,0.0,3909,0,Salem@Maplewd,42.469996,-76.458769,15.0
2025-01-07 08:35:32,,31,3,0.0,3909,0,Salem@Maplewd,42.469996,-76.458769,15.0
2025-01-08 14:05:36,,32,7,0.0,1747,0,Ithaca@Elmwood,42.440189,-76.478304,21.0
2025-01-08 14:05:36,,32,7,0.0,1747,0,Ithaca@Elmwood,42.440189,-76.478304,21.0
2025-01-08 14:05:36,,32,7,0.0,1747,0,Ithaca@Elmwood,42.440189,-76.478304,21.0
2025-01-08 14:05:36,1109,32,7,0.0,1747,0,Ithaca@Elmwood,42.440189,-76.478304,21.0
2025-01-08 19:00:50,1109,32,3,0.0,0,3512,Undefined,42.469798,-76.480639,0.0
2025-01-08 12:10:46,1111,43,7,0.0,1533,0,Statler Hall,42.446398,-76.48264,13.0
2025-01-08 12:10:46,1111,43,7,0.0,1533,0,Statler Hall,42.446398,-76.48264,13.0
2025-01-08 13:00:37,,30,7,0.0,165,0,Commons-GreenSt,42.439533,-76.496359,40.0
2025-01-08 13:00:37,,30,7,0.0,165,0,Commons-GreenSt,42.439533,-76.496359,40.0
2025-01-08 13:00:37,,30,7,0.0,165,0,Commons-GreenSt,42.439533,-76.496359,40.0
2025-01-08 13:00:37,,30,7,0.0,165,0,Commons-GreenSt,42.439533,-76.496359,40.0
2025-01-08 13:00:37,,30,7,0.0,165,0,Commons-GreenSt,42.439533,-76.496359,40.0
2025-01-08 13:00:37,,30,7,0.0,165,0,Commons-GreenSt,42.439533,-76.496359,40.0
